time,Re,inlet-p,outlet-p,time
38.6,0.62801277417025,330209.42278178,101325,38.6
38.7,0.62449068773582,329370.10022669,101325,38.7
38.8,0.62099672973566,328535.35596482,101325,38.8
38.9,0.61753060519149,327705.15439271,101325,38.9
39,0.61409202294197,326879.46026914,101325,39
39.1,0.61068069558427,326058.23871052,101325,39.1
39.2,0.6072963394165,325241.45518652,101325,39.2
39.3,0.6039386743813,324429.07551562,101325,39.3
39.4,0.60060742401034,323621.06586081,101325,39.4
39.5,0.59730231536981,322817.39272533,101325,39.5
39.6,0.5940230790069,322018.02294845,101325,39.6
39.7,0.59076944889713,321222.92370136,101325,39.7
39.8,0.5875411623927,320432.06248305,101325,39.8
39.9,0.58433796017167,319645.40711633,101325,39.9
40,0.58115958618805,318862.92574384,101325,40
40.1,0.57800578762273,318084.58682415,101325,40.1
40.2,0.57487631483528,317310.35912794,101325,40.2
40.3,0.57177092131656,316540.21173416,101325,40.3
40.4,0.56868936364217,315774.11402631,101325,40.4
40.5,0.56563140142669,315012.03568878,101325,40.5
40.6,0.56259679727867,314253.94670316,101325,40.6
40.7,0.55958531675642,313499.81734473,101325,40.7
40.8,0.55659672832459,312749.61817887,101325,40.8
40.9,0.55363080331138,312003.32005759,101325,40.9
41,0.55068731586659,311260.89411614,101325,41
41.1,0.54776604292028,310522.31176959,101325,41.1
41.2,0.54486676414226,309787.54470947,101325,41.2
41.3,0.54198926190209,309056.56490056,101325,41.3
41.4,0.53913332122989,308329.34457758,101325,41.4
41.5,0.53629872977775,307605.856242,101325,41.5
41.6,0.5334852777818,306886.07265894,101325,41.6
41.7,0.5306927580249,306169.966854,101325,41.7
41.8,0.52792096579995,305457.51211023,101325,41.8
41.9,0.52516969887384,304748.68196508,101325,41.9
42,0.52243875745196,304043.45020748,101325,42
42.1,0.51972794414331,303341.79087481,101325,42.1
42.2,0.51703706392621,302643.6782501,101325,42.2
42.3,0.51436592411453,301949.08685907,101325,42.3
42.4,0.51171433432451,301257.99146741,101325,42.4
42.5,0.50908210644212,300570.36707792,101325,42.5
42.6,0.50646905459094,299886.18892783,101325,42.6
42.7,0.50387499510056,299205.43248603,101325,42.7
42.8,0.50129974647551,298528.07345047,101325,42.8
42.9,0.49874312936473,297854.08774546,101325,42.9
43,0.49620496653144,297183.45151915,101325,43
43.1,0.49368508282358,296516.14114089,101325,43.1
43.2,0.49118330514472,295852.13319876,101325,43.2
43.3,0.48869946242538,295191.40449705,101325,43.3
43.4,0.48623338559488,294533.93205383,101325,43.4
43.5,0.48378490755363,293879.69309847,101325,43.5
43.6,0.48135386314579,293228.66506932,101325,43.6
43.7,0.47894008913249,292580.82561128,101325,43.7
43.8,0.47654342416536,291936.15257352,101325,43.8
43.9,0.47416370876057,291294.62400715,101325,43.9
44,0.47180078527322,290656.21816297,101325,44
44.1,0.46945449787218,290020.91348922,101325,44.1
44.2,0.46712469251527,289388.68862939,101325,44.2
44.3,0.46481121692494,288759.52242002,101325,44.3
44.4,0.46251392056418,288133.39388855,101325,44.4
44.5,0.46023265461296,287510.28225123,101325,44.5
44.6,0.45796727194493,286890.16691099,101325,44.6
44.7,0.45571762710454,286273.02745538,101325,44.7
44.8,0.4534835762845,285658.84365455,101325,44.8
44.9,0.4512649773036,285047.59545922,101325,44.9
45,0.44906168958485,284439.26299869,101325,45
45.1,0.44687357413401,283833.82657889,101325,45.1
45.2,0.44470049351838,283231.26668045,101325,45.2
45.3,0.44254231184599,282631.56395677,101325,45.3
45.4,0.44039889474507,282034.69923215,101325,45.4
45.5,0.43827010934384,281440.65349993,101325,45.5
45.6,0.43615582425061,280849.40792064,101325,45.6
45.7,0.4340559095342,280260.94382019,101325,45.7
45.8,0.43197023670465,279675.2426881,101325,45.8
45.9,0.42989867869422,279092.2861757,101325,45.9
46,0.42784110983867,278512.05609441,101325,46
46.1,0.42579740585887,277934.534414,101325,46.1
46.2,0.42376744384263,277359.70326091,101325,46.2
46.3,0.42175110222683,276787.54491656,101325,46.3
46.4,0.41974826077984,276218.04181567,101325,46.4
46.5,0.41775880058418,275651.17654468,101325,46.5
46.6,0.41578260401943,275086.93184007,101325,46.6
46.7,0.41381955474544,274525.29058682,101325,46.7
46.8,0.41186953768576,273966.23581677,101325,46.8
46.9,0.4099324390113,273409.75070715,101325,46.9
47,0.40800814612428,272855.81857896,101325,47
47.1,0.4060965476424,272304.42289551,101325,47.1
47.2,0.40419753338324,271755.54726088,101325,47.2
47.3,0.40231099434885,271209.17541849,101325,47.3
47.4,0.40043682271069,270665.2912496,101325,47.4
47.5,0.39857491179465,270123.87877187,101325,47.5
47.6,0.39672515606636,269584.92213794,101325,47.6
47.7,0.39488745111677,269048.40563406,101325,47.7
47.8,0.39306169364779,268514.31367863,101325,47.8
47.9,0.39124778145832,267982.63082087,101325,47.9
48,0.38944561343034,267453.34173948,101325,48
48.1,0.38765508951528,266926.43124125,101325,48.1
48.2,0.38587611072058,266401.88425979,101325,48.2
48.3,0.38410857909642,265879.68585418,101325,48.3
48.4,0.38235239772265,265359.82120772,101325,48.4
48.5,0.38060747069595,264842.27562661,101325,48.5
48.6,0.37887370311709,264327.03453873,101325,48.6
48.7,0.3771510010785,263814.08349237,101325,48.7
48.8,0.37543927165185,263303.40815504,101325,48.8
48.9,0.373738422876,262794.99431217,101325,48.9
49,0.37204988355351,262289.28348331,101325,49
49.1,0.37037202459429,261785.80205217,101325,49.1
49.2,0.36870475710608,261284.53618837,101325,49.2
49.3,0.36704799311461,260785.47217439,101325,49.3
49.4,0.36540164555146,260288.59640445,101325,49.4
49.5,0.36376562824291,259793.89538335,101325,49.5
49.6,0.36213985589894,259301.35572536,101325,49.6
49.7,0.36052424410246,258810.96415318,101325,49.7
49.8,0.35891870929865,258322.70749677,101325,49.8
49.9,0.3573231687845,257836.57269234,101325,49.9
50,0.35573754069847,257352.54678129,101325,50
